model,mean,std,score
7,0.5772412320271907,0.04313846904009003,precision
8,0.5424185970543557,0.04875109694453797,precision
9,0.5725823839883508,0.04471576222786989,precision
10,0.572347686506287,0.045036324974189336,precision
11,0.5723217581244738,0.0449983295483923,precision
12,0.8002329775741015,0.016101984454215384,precision
13,0.5772412320271907,0.04313846904009003,precision
14,0.6998641990272538,0.024189318237073473,precision
15,0.5759284227683672,0.04382493852286886,precision
16,0.6576246196219627,0.030417371123062392,precision
17,0.8730573222611213,0.011674872153551246,precision
18,0.8667093344224513,0.010981116325756256,precision
19,0.5424185970543557,0.04875109694453797,precision
20,0.6585060230017281,0.0307406724262902,precision
21,0.6985304460001592,0.025301213011765904,precision
22,0.7009956188127744,0.023741903473115257,precision
23,0.81780770195819,0.016372012487872928,precision
24,0.5702575942078341,0.04499124632071507,precision
25,0.8021808860141275,0.016442751327660633,precision
26,0.5409703485314553,0.0477042516216116,precision
27,0.8868398307137162,0.008626472615592785,precision
28,0.6572897319395818,0.029963461568380798,precision
29,0.5424566676448115,0.04853619564899536,precision
30,0.6997120771024947,0.026735017463035755,precision
31,0.813253608787365,0.016646695720204583,precision
32,0.6990975189317103,0.02444292562671997,precision
33,0.5711620830323036,0.04504303143901701,precision
34,0.6570268132263709,0.032997402577753916,precision
35,0.6994994539961213,0.02373399452321107,precision
36,0.5461732846237032,0.049204135488192635,precision
37,0.5719062734452234,0.04536234149821606,precision
38,0.9144237875443002,0.010652467964501469,precision
39,0.6573526553413851,0.0317088720997105,precision
40,0.5461732846237032,0.049204135488192635,precision
41,0.7012158558967474,0.02381975411141238,precision
42,0.7923415869083648,0.016667498627947468,precision
43,0.6996242654125392,0.02431271739713144,precision
44,0.6573558879302824,0.02956327622768702,precision
45,0.6573098572548428,0.031130299879941953,precision
46,0.654091657991029,0.03192033160690238,precision
47,0.5473690579074474,0.04984359663376706,precision
48,0.5473690579074474,0.04984359663376706,precision
49,0.9307358386248281,0.009710926304237644,precision
0,0.9285427696143237,0.010068409502646739,recall
1,0.9967877185595861,0.0009291676530053042,recall
2,0.9284989130324202,0.00850837475273892,recall
3,0.9181180841769745,0.007960879790719369,recall
4,0.9233220884060799,0.01145784701394292,recall
5,0.9234078606668452,0.008772900388611626,recall
6,0.9280423006297436,0.008029533019161773,recall
7,0.918391420589522,0.006623286119568276,recall
8,0.9273820071081066,0.010169162013990247,recall
9,0.9196686736032498,0.007175157949127083,recall
10,0.9190140692774699,0.008522405272219268,recall
11,0.9181180841769745,0.007960879790719369,recall
12,0.9557500433500974,0.00689860004102728,recall
13,0.918391420589522,0.006623286119568276,recall
14,0.9226489008017225,0.009243016215643735,recall
15,0.9183868377777624,0.0069376724710155015,recall
16,0.9191975607914342,0.007259140566870633,recall
17,0.9920951944270253,0.0024499405473574626,recall
18,0.99029493043716,0.002778310635031725,recall
19,0.9273820071081066,0.010169162013990247,recall
20,0.9175731206963523,0.006856489716776807,recall
21,0.9221405216439768,0.008851759713290554,recall
22,0.9245008697885353,0.0077400022242430115,recall
23,0.9797878034092533,0.006024075389754671,recall
24,0.9207847634090147,0.0073713837697029294,recall
25,0.9710761006825233,0.006749082247884608,recall
26,0.9285427696143237,0.010068409502646739,recall
27,0.9813214425824512,0.0034052564051535537,recall
28,0.9174477370033006,0.0072765010580831775,recall
29,0.9277391696070062,0.010746716307321403,recall
