model,mean,std,score
24,0.9520907890639553,0.006867517944812934,auc
25,0.7778631012326473,0.013761828064446879,auc
26,0.9793090853319766,0.005788266586706338,auc
27,0.8786859669085935,0.013384742012086755,auc
28,0.8926955864373122,0.013042527108405685,auc
29,0.8786859669085935,0.013384742012086755,auc
30,0.9567660395095128,0.007163214221697978,auc
31,0.7766512692992897,0.013670706819121784,auc
32,0.972138318996622,0.005570228509063628,auc
33,0.8908332885237449,0.013595885027274799,auc
34,0.8707824417978266,0.012507220395248314,auc
35,0.7744636647406463,0.013332624648751045,auc
36,0.9444724730728513,0.007102706739058908,auc
37,0.7784061096170556,0.014025893264985954,auc
38,0.7744636647406463,0.013332624648751045,auc
39,0.8786859669085935,0.013384742012086755,auc
40,0.7728990746038927,0.012962350201365247,auc
41,0.9680546055755176,0.005632926683732656,auc
42,0.7776379327777657,0.013688493852711588,auc
43,0.8707824417978266,0.012507220395248314,auc
44,0.9560830133395287,0.007059936117542092,auc
45,0.9754601111385208,0.005963940645689302,auc
46,0.9560830133395287,0.007059936117542092,auc
47,0.7766512692992897,0.013670706819121784,auc
48,0.8949197824074119,0.013424004900940747,auc
49,0.8754633262690132,0.012959801200738783,auc
0,0.5439859259350499,0.02625889282673544,mcc
1,0.9117243277008322,0.014118054690106024,mcc
2,0.5523188661149907,0.02813066545311022,mcc
3,0.5453990107218118,0.027578576286856005,mcc
4,0.7652004606090925,0.02582934073782254,mcc
5,0.960884510896879,0.009220452247342125,mcc
6,0.5538073788769543,0.028180877063379198,mcc
7,0.775308188031857,0.02667728964401011,mcc
8,0.5428152975799378,0.02684189916672387,mcc
9,0.9573964124756396,0.010759699086837419,mcc
10,0.7581370930080106,0.02772111349430748,mcc
11,0.7861234717973691,0.026550259187016423,mcc
12,0.5496876799791159,0.026869891759813597,mcc
13,0.750365918608274,0.026652007358249477,mcc
14,0.5506286629298167,0.02820183191062048,mcc
15,0.5523188661149907,0.02813066545311022,mcc
16,0.9215393116132095,0.011939454493378559,mcc
17,0.9546980491572699,0.009794803735053832,mcc
18,0.7694792657227738,0.02573969470544039,mcc
19,0.7581370930080106,0.02772111349430748,mcc
20,0.9451988757625875,0.01020651921894717,mcc
21,0.5428152975799378,0.02684189916672387,mcc
22,0.7760229344774572,0.02609371413416121,mcc
23,0.7409523442701313,0.025818509163292074,mcc
24,0.9037347461143714,0.013779267372322638,mcc
25,0.5550238291235268,0.028433863343559226,mcc
26,0.958688012372971,0.010368091097226455,mcc
27,0.7568278513641709,0.027515021865265325,mcc
28,0.7851013034391959,0.026491964386717484,mcc
29,0.7568278513641709,0.027515021865265325,mcc
30,0.9130933554319869,0.014342818398503978,mcc
31,0.5526138627534193,0.028304857459621333,mcc
32,0.9442012485980641,0.010280968452065093,mcc
33,0.7813512501626672,0.027531536153619595,mcc
34,0.7409523442701313,0.025818509163292074,mcc
35,0.5482416969549403,0.027578251882040362,mcc
36,0.8884439741969054,0.01439295139767615,mcc
37,0.5560944630253245,0.02895893987891041,mcc
38,0.5482416969549403,0.027578251882040362,mcc
39,0.7568278513641709,0.027515021865265325,mcc
40,0.5450605516218909,0.026749798681657673,mcc
41,0.9360374575514433,0.010478251446593399,mcc
42,0.5545789637107712,0.02829399972348377,mcc
43,0.7409523442701313,0.025818509163292074,mcc
44,0.9117243277008322,0.014118054690106024,mcc
45,0.950994469726911,0.010772398829863921,mcc
46,0.9117243277008322,0.014118054690106024,mcc
47,0.5526138627534193,0.028304857459621333,mcc
48,0.7895754217022182,0.02719178167812494,mcc
49,0.750365918608274,0.026652007358249477,mcc
0,0.7746308359464097,0.006342118033761085,f1
1,0.9562036900628825,0.004295278269565156,f1
2,0.7787844648413302,0.005820776482806534,f1
3,0.7753524277056445,0.007262071172817864,f1
4,0.8842717991834789,0.00802826747877182,f1
5,0.9805883018838275,0.0033166062748585857,f1
6,0.779366170069243,0.005893236796319007,f1
