model,mean,std,score
37,0.6408947434706892,0.007833699584315321,recall
38,0.7023818297817748,0.003207322787103614,recall
39,0.7009080321263281,0.004679570606795651,recall
40,0.6365993993575785,0.005244534992284374,recall
41,0.9646484513864406,0.0011621626279937414,recall
42,,,recall
43,0.6370211811051818,0.004685450666894862,recall
44,0.9720804090953571,0.0010181955325532172,recall
45,,,recall
46,0.9264802010396599,0.0016949814950588738,recall
47,,,recall
48,,,recall
49,,,recall
0,0.9524106562967521,0.001514084612288449,auc
1,0.972868892910099,0.0010432712953970646,auc
2,,,auc
3,0.9596167722812272,0.0009138897128574358,auc
4,0.7131419706201793,0.0016591917680713324,auc
5,0.9903543915641777,0.0004189037869591703,auc
6,0.8771698114008937,0.0019367194957494317,auc
7,0.7140388536150655,0.0025064427689007467,auc
8,,,auc
9,0.5944123347466098,0.0011924007425620161,auc
10,0.8651298974576911,0.0021922070424347366,auc
11,0.71791395267657,0.0021923948968353866,auc
12,0.5946800846967404,0.001332560648694093,auc
13,0.5945148448084905,0.0015063195467363679,auc
14,0.7214238651947762,0.002414934680701947,auc
15,,,auc
16,,,auc
17,0.5946800846967404,0.001332560648694093,auc
18,0.8962256667156439,0.0023102368643630536,auc
19,,,auc
20,0.7098753910103079,0.002202041174310587,auc
21,0.8975325796448089,0.0015955872272607832,auc
22,,,auc
23,0.8651298974576911,0.0021922070424347366,auc
24,0.9375250497664283,0.001005445802489315,auc
25,0.5934493553021922,0.0011921618465512917,auc
26,,,auc
27,0.5975296904682622,0.0013499274792226998,auc
28,0.7122266049309313,0.003199554813863458,auc
29,0.918656341372699,0.0023363893026100186,auc
30,0.7141959158570343,0.003165705262026624,auc
31,,,auc
32,0.8846620074452984,0.0020398076550827353,auc
33,0.5940042749188197,0.001444098167504156,auc
34,0.7098753910103079,0.002202041174310587,auc
35,,,auc
36,0.7194352690688194,0.002374772450089537,auc
37,0.5942652244253821,0.0011023292463744176,auc
38,0.7186798523823034,0.0021722871423423377,auc
39,0.7146363846424755,0.002560783482463665,auc
40,0.5976632120720656,0.0012964132401978897,auc
41,0.9732834911534457,0.0008239910452397241,auc
42,,,auc
43,0.5972648833886753,0.0014965780182692246,auc
44,0.9799700799263971,0.0007201922818526807,auc
45,,,auc
46,0.9507144521430982,0.0010722067900958393,auc
47,,,auc
48,,,auc
49,,,auc
0,0.8889195884083089,0.005002015534227525,mcc
1,0.9320960331373314,0.004846171691674814,mcc
2,,,mcc
3,0.8969786604293798,0.003831709095357357,mcc
4,0.3249359056597222,0.0033617244637178137,mcc
5,0.9640368301017996,0.002218593173862053,mcc
6,0.6678970779202675,0.005016769244210272,mcc
7,0.3269164379388323,0.004516780824668086,mcc
8,,,mcc
9,0.136409819526159,0.0017760623313592785,mcc
10,0.6412326449946552,0.006724969925510991,mcc
11,0.33305590158191534,0.003979594836922137,mcc
12,0.13678275954284508,0.0019591724368052555,mcc
13,0.13661857740446495,0.0022066322493182414,mcc
14,0.33952758452234555,0.004166119304416986,mcc
15,,,mcc
16,,,mcc
17,0.13678275954284508,0.0019591724368052555,mcc
18,0.708088290522375,0.00706278567816211,mcc
19,,,mcc
20,0.31929883348029603,0.0037493584448195574,mcc
21,0.711138607745043,0.004969662399005236,mcc
22,,,mcc
23,0.6412326449946552,0.006724969925510991,mcc
24,0.8524243887324792,0.0041913292490715895,mcc
25,0.13499468038933443,0.0017365961602515225,mcc
26,,,mcc
27,0.14107849848394327,0.002022690875430386,mcc
28,0.3236113594391831,0.005613687280216014,mcc
29,0.7541726642768767,0.00925123331608553,mcc
30,0.3269214185276,0.006185352744463172,mcc
31,,,mcc
32,0.6838875535649722,0.006773974725519663,mcc
33,0.1358068884669446,0.002107016777962612,mcc
34,0.31929883348029603,0.0037493584448195574,mcc
35,,,mcc
36,0.3365169212801303,0.004655335793145312,mcc
37,0.13623329057104638,0.0016050309824156936,mcc
38,0.3351867463319828,0.003825191356890151,mcc
39,0.32771700132551196,0.00492225252701044,mcc
40,0.1412707898922793,0.001912040408196608,mcc
41,0.9230821509502978,0.002606592878419046,mcc
42,,,mcc
43,0.14067825958652583,0.002223221349036775,mcc
44,0.9452240480269886,0.00339448132002419,mcc
45,,,mcc
46,0.8790526747150329,0.004557005432201497,mcc
47,,,mcc
48,,,mcc
49,,,mcc
0,0.9061494416421221,0.0042356696972250685,f1
1,0.9425620195694288,0.004121331377018348,f1
2,,,f1
3,0.9128390761267831,0.003277990644683524,f1
4,0.43700879767349177,0.0027464081360940216,f1
5,0.9694385873262596,0.0019038575233804617,f1
6,0.7171288078767756,0.004441284754518039,f1
7,0.43864757397318616,0.0034741865987708764,f1
8,,,f1
9,0.3108669886147368,0.0010029198103956556,f1
10,0.6947630285672599,0.006051526188222314,f1
11,0.44300940592619636,0.003085871163115382,f1
12,0.31107774888290185,0.0011062366256876686,f1
13,0.31097393656507,0.0012489315153911777,f1
14,0.44799528373795205,0.0031269666518300887,f1
15,,,f1
16,,,f1
17,0.31107774888290185,0.0011062366256876686,f1
18,0.7506369508374469,0.006203843741814527,f1
19,,,f1
20,0.43282991065891147,0.00280921172485428,f1
21,0.7532189193121968,0.004447779273827996,f1
22,,,f1
23,0.6947630285672599,0.006051526188222314,f1
24,0.8753604516779804,0.003556107720483743,f1
25,0.310066143861997,0.0009673785782300961,f1
26,,,f1
27,0.3135257158064436,0.001164241481776289,f1
28,0.43612832813840346,0.004234844232348129,f1
29,0.78897213363839,0.008361495155324026,f1
30,0.43854283047368214,0.004914261262071983,f1
31,,,f1
32,0.730470444776192,0.006045391917222062,f1
33,0.3105245683132995,0.0011785938622709752,f1
34,0.43282991065891147,0.00280921172485428,f1
35,,,f1
36,0.4458975681199666,0.0037182961177383523,f1
37,0.3107571508799455,0.0009029561421857051,f1
38,0.44490159883149927,0.002908925312416126,f1
39,0.4391500849896036,0.0039177793898023784,f1
40,0.3136345054447006,0.0011047480589809844,f1
41,0.93477191647432,0.00222464101403778,f1
42,,,f1
43,0.31329708238515663,0.0012768669798124284,f1
44,0.9536174386800305,0.0028973616229980913,f1
45,,,f1
46,0.8977545308630163,0.003884666560892126,f1
47,,,f1
48,,,f1
49,,,f1
