model,mean,std,score
32,0.8399233934568512,0.004488373614751441,auc
33,0.5818176672128078,0.0007019699789744948,auc
34,0.6638563578974355,0.0031654572005551333,auc
35,,,auc
36,0.6761197153355059,0.0022161720713735097,auc
37,0.5813897430860331,0.0013294722547521423,auc
38,0.6746748188834397,0.001983179685150864,auc
39,0.6710268896290597,0.002584957888037598,auc
40,0.5822719785478878,0.0009070908776789426,auc
41,0.9641635325175703,0.0014066222643961189,auc
42,,,auc
43,0.5821077744251377,0.0009348258232780848,auc
44,0.9664611865462545,0.0013815332747318509,auc
45,,,auc
46,0.9361655428656827,0.0020792904029964384,auc
47,,,auc
48,,,auc
49,,,auc
0,0.8047272098011862,0.010792016448152301,mcc
1,0.8645934677613667,0.00901152141749089,mcc
2,,,mcc
3,0.8353387835174608,0.006092638576362469,mcc
4,0.2393091442798933,0.003492203238216491,mcc
5,0.9170706860815333,0.007929453558727534,mcc
6,0.5198981029830364,0.011394803859619369,mcc
7,0.24121577588769488,0.0036906116234470114,mcc
8,,,mcc
9,0.11616148234419377,0.0011849675145897557,mcc
10,0.48887734143564954,0.011047530210085654,mcc
11,0.24474170520874697,0.0027044588101189974,mcc
12,0.11606296478832245,0.0010609660630471625,mcc
13,0.11548138955459315,0.0019808670381659585,mcc
14,0.25128106587578997,0.003321558781053083,mcc
15,,,mcc
16,,,mcc
17,0.11606296478832245,0.0010609660630471625,mcc
18,0.549533200926849,0.009095087927575029,mcc
19,,,mcc
20,0.23198217633704918,0.00475093520727366,mcc
21,0.563101229048377,0.008564844478625624,mcc
22,,,mcc
23,0.48887734143564954,0.011047530210085654,mcc
24,0.7664123803512493,0.008325746678137158,mcc
25,0.1162530871519094,0.0010274066344603393,mcc
26,,,mcc
27,0.1165345276199059,0.0012840318705728464,mcc
28,0.2397224220321828,0.003693122537932204,mcc
29,0.5946311547708208,0.011293317858449517,mcc
30,0.23375204140960518,0.005230144446447104,mcc
31,,,mcc
32,0.5361298609921017,0.011202654283933754,mcc
33,0.11613235010978515,0.0010547555212267353,mcc
34,0.23198217633704918,0.00475093520727366,mcc
35,,,mcc
36,0.24950469426287328,0.003338804890454388,mcc
37,0.11562782619202865,0.0021087871111576274,mcc
38,0.24742715383302452,0.0029280156033722597,mcc
39,0.2421451385463985,0.0038200693241332746,mcc
40,0.11657636412190835,0.0012825846625983699,mcc
41,0.8746487806463777,0.005932897182475744,mcc
42,,,mcc
43,0.11635236723920454,0.0013216970002380716,mcc
44,0.8859931161343105,0.0063693091496577516,mcc
45,,,mcc
46,0.8129694671687092,0.007532192652812959,mcc
47,,,mcc
48,,,mcc
49,,,mcc
0,0.8322123550289804,0.009555286156966276,f1
1,0.8833485363623966,0.007993044657642957,f1
2,,,f1
3,0.8579950433434469,0.00542606230504676,f1
4,0.36010655683465387,0.002318117597089482,f1
5,0.9280303306891182,0.0070465520574178936,f1
6,0.5785582166727536,0.010289837605804472,f1
7,0.3614260458032331,0.0025238198689718203,f1
8,,,f1
9,0.2893785977401063,0.0005976599216517103,f1
10,0.5534042683829286,0.010109149066983856,f1
11,0.36373100196857644,0.001959878793820923,f1
12,0.2893250394042079,0.0005366973179307032,f1
13,0.2889380874469422,0.0009361435665017227,f1
14,0.36766022329597614,0.0023673077116088993,f1
15,,,f1
16,,,f1
17,0.2893250394042079,0.0005366973179307032,f1
18,0.6033804330629102,0.008164924050523938,f1
19,,,f1
20,0.35579846755003386,0.003495859934018445,f1
21,0.6133420984686335,0.008117038948851291,f1
22,,,f1
23,0.5534042683829286,0.010109149066983856,f1
24,0.7991489334174614,0.0073702266070512275,f1
25,0.289355404338077,0.000492098531372547,f1
26,,,f1
27,0.2895770079901113,0.0006638222925375052,f1
28,0.3605907565497574,0.002553241529981237,f1
29,0.6392714009061817,0.010372662562302003,f1
30,0.35699754762428537,0.003584369132113279,f1
31,,,f1
32,0.5915910949917552,0.010273981206210338,f1
33,0.28929801543494443,0.0005106436024728361,f1
34,0.35579846755003386,0.003495859934018445,f1
35,,,f1
36,0.3664157251192752,0.0024851967690552594,f1
37,0.28899832086005867,0.0009779677814015883,f1
38,0.36514222333952756,0.0020560272598060324,f1
39,0.3617711503125776,0.0026689960029397087,f1
40,0.28959821415395653,0.000659363916323986,f1
41,0.8914967767049286,0.005284139582704876,f1
42,,,f1
43,0.28948066307783116,0.0006783041158825735,f1
44,0.9015758207722688,0.005644915145534498,f1
45,,,f1
46,0.8389779570333529,0.006649557488078178,f1
47,,,f1
48,,,f1
49,,,f1
